0	 0.619389 	 -1.#IND 	 -1.#IND 
47000	 0.101737 	 11.4812 	 10.4416 
47100	 0.0619548 	 11.3739 	 9.79843 
47200	 0.0986661 	 10.6204 	 10.7682 
47300	 0.062034 	 8.5943 	 10.3014 
47400	 0.111043 	 9.91699 	 10.9976 
47500	 0.0904859 	 8.60466 	 8.67337 
47600	 0.112391 	 7.33251 	 6.83175 
47700	 0.0734231 	 8.99869 	 7.6359 
47800	 0.0803063 	 10.3083 	 10.0017 
47900	 0.0648266 	 10.3877 	 10.8541 
48000	 0.0645792 	 9.8132 	 10.8565 
48100	 0.107514 	 11.1757 	 10.8697 
48200	 0.0924422 	 9.89386 	 12.0888 
48300	 0.0614921 	 10.0961 	 11.3493 
48400	 0.0929702 	 9.19044 	 8.72078 
48500	 0.0893042 	 9.07977 	 9.78824 
48600	 0.101663 	 8.8259 	 9.74864 
48700	 0.0860892 	 11.6471 	 12.8698 
48800	 0.084727 	 9.5498 	 10.8693 
48900	 0.0818189 	 11.688 	 11.5372 
49000	 0.117139 	 12.2182 	 14.183 
49100	 0.0871565 	 8.41335 	 7.16718 
49200	 0.0692616 	 10.0252 	 9.26987 
49300	 0.0817012 	 10.0483 	 10.4288 
49400	 0.0982041 	 10.0117 	 10.1256 
49500	 0.055701 	 9.54995 	 7.64746 
49600	 0.0734016 	 11.9106 	 10.4998 
49700	 0.0728394 	 9.6454 	 11.3681 
49800	 0.104575 	 10.1665 	 11.1112 
49900	 0.091266 	 8.52821 	 8.49784 
50000	 0.0951579 	 10.7998 	 9.82233 
50100	 0.0776582 	 10.3816 	 10.7025 
50200	 0.0621673 	 9.9903 	 10.5321 
50300	 0.0872411 	 11.108 	 9.99669 
50400	 0.0767257 	 10.7901 	 11.1168 
50500	 0.0890371 	 8.83567 	 11.6641 
50600	 0.0620167 	 8.8357 	 11.2906 
50700	 0.0608235 	 7.93598 	 8.1803 
50800	 0.0752458 	 8.17184 	 9.08135 
50900	 0.0990339 	 9.73471 	 9.28986 
51000	 0.0783301 	 11.7675 	 14.3391 
51100	 0.101312 	 8.50379 	 8.3706 
51200	 0.0715105 	 9.94692 	 10.0538 
51300	 0.0507636 	 8.43858 	 8.95956 
51400	 0.097234 	 7.05461 	 7.75292 
51500	 0.0992081 	 11.6875 	 14.3542 
51600	 0.0794246 	 8.41757 	 8.98384 
51700	 0.0891984 	 9.46143 	 9.98564 
51800	 0.0744642 	 9.08014 	 9.02233 
51900	 0.0935429 	 7.86591 	 7.43665 
52000	 0.0823668 	 8.10981 	 8.17602 
52100	 0.0789739 	 11.582 	 10.9318 
52200	 0.0817413 	 12.9826 	 12.4295 
52300	 0.104119 	 8.2503 	 8.26814 
52400	 0.0741098 	 10.7892 	 12.2321 
52500	 0.04793 	 8.99693 	 8.12394 
52600	 0.0540103 	 9.12087 	 9.51642 
52700	 0.0677613 	 9.15778 	 8.65498 
52800	 0.0918633 	 10.1847 	 10.078 
52900	 0.0796587 	 9.67859 	 10.0272 
53000	 0.112748 	 7.83125 	 7.62692 
53100	 0.0706309 	 8.3953 	 8.82748 
53200	 0.0797751 	 7.85868 	 7.80482 
53300	 0.06365 	 10.3431 	 9.57458 
53400	 0.0818701 	 8.78354 	 9.21896 
53500	 0.0514681 	 9.68884 	 10.1845 
53600	 0.0796521 	 9.05113 	 8.97982 
53700	 0.106523 	 10.51 	 10.2789 
53800	 0.0785953 	 9.01202 	 9.0984 
53900	 0.0579144 	 8.61283 	 8.66238 
54000	 0.110319 	 9.54375 	 10.7863 
54100	 0.0716679 	 9.04195 	 10.1977 
54200	 0.0877724 	 9.06796 	 8.50557 
54300	 0.0844061 	 8.30243 	 9.15342 
54400	 0.0620493 	 10.3785 	 9.55123 
54500	 0.110572 	 8.51169 	 8.65812 
54600	 0.0738453 	 8.93469 	 10.3685 
54700	 0.0912125 	 11.9586 	 10.7992 
54800	 0.0825375 	 10.957 	 11.6204 
54900	 0.0617278 	 8.52442 	 8.68468 
55000	 0.0788512 	 8.48934 	 9.26407 
55100	 0.102029 	 8.74718 	 10.1379 
55200	 0.0621425 	 9.40631 	 10.0113 
55300	 0.0638179 	 10.1569 	 11.1531 
55400	 0.073571 	 9.48521 	 9.18951 
55500	 0.0823475 	 10.6697 	 10.5131 
55600	 0.0592795 	 11.6448 	 11.1606 
55700	 0.0887475 	 8.05872 	 8.72772 
55800	 0.0654764 	 7.45955 	 7.37414 
55900	 0.0925364 	 10.4799 	 10.4839 
56000	 0.0843208 	 10.4646 	 10.6531 
56100	 0.0762577 	 9.40945 	 10.7621 
56200	 0.0830638 	 10.3483 	 10.3769 
56300	 0.101072 	 9.08036 	 8.3233 
56400	 0.0820463 	 9.7084 	 11.1998 
56500	 0.107176 	 10.725 	 10.3762 
56600	 0.099672 	 10.6498 	 10.7505 
56700	 0.085499 	 8.95879 	 9.00101 
56800	 0.0691168 	 9.19141 	 9.03585 
56900	 0.073957 	 9.2591 	 9.67017 
