0	 0.60638 	 -1.#IND 	 -1.#IND 
52900	 0.0544221 	 3.63581 	 4.23177 
53000	 0.0589511 	 4.09923 	 4.60037 
53100	 0.031782 	 3.25491 	 3.41748 
53200	 0.0366348 	 4.04364 	 4.80618 
53300	 0.029227 	 3.34986 	 3.24639 
53400	 0.0506118 	 4.23389 	 4.90462 
53500	 0.033511 	 3.89591 	 4.55536 
53600	 0.0411421 	 3.74345 	 4.23423 
53700	 0.0477075 	 3.15727 	 3.4563 
53800	 0.0443038 	 4.038 	 4.46753 
53900	 0.0491215 	 4.11477 	 4.74458 
54000	 0.0460941 	 4.53748 	 5.30552 
54100	 0.0315601 	 3.92346 	 4.45573 
54200	 0.0456644 	 3.50214 	 3.46596 
54300	 0.0439717 	 3.60659 	 4.0478 
54400	 0.0340402 	 3.48593 	 3.76516 
54500	 0.0498191 	 4.34386 	 5.13354 
54600	 0.0557382 	 4.03504 	 4.73184 
54700	 0.0310082 	 3.65119 	 3.92712 
54800	 0.0331575 	 3.65941 	 4.28155 
54900	 0.0253435 	 3.54794 	 3.88714 
55000	 0.0318876 	 3.75299 	 4.17262 
55100	 0.039816 	 4.67519 	 5.14064 
55200	 0.0397998 	 3.79453 	 4.14469 
55300	 0.0408662 	 3.61784 	 3.8796 
55400	 0.0364325 	 4.01658 	 4.60111 
55500	 0.0369549 	 4.41026 	 4.95557 
55600	 0.0294541 	 3.80726 	 3.83254 
55700	 0.0521259 	 3.83766 	 4.61333 
55800	 0.0308165 	 3.49406 	 3.67598 
