0	 0.631073 	 -1.#IND 	 -1.#IND 
42800	 0.0389986 	 4.1576 	 4.12517 
42900	 0.0320766 	 3.80723 	 4.20642 
43000	 0.0424386 	 3.8139 	 3.93628 
43100	 0.0446122 	 4.20106 	 4.58853 
43200	 0.0417489 	 3.50086 	 4.36346 
43300	 0.0420213 	 3.24082 	 3.78509 
43400	 0.0296645 	 4.12511 	 4.48502 
43500	 0.0256674 	 3.6715 	 4.30377 
43600	 0.0404124 	 3.98571 	 4.20405 
43700	 0.0562033 	 3.07554 	 3.32092 
43800	 0.0450415 	 3.75082 	 4.0971 
43900	 0.0373353 	 3.89901 	 4.59661 
44000	 0.0491667 	 3.35111 	 3.73171 
44100	 0.0410509 	 3.89877 	 4.16346 
44200	 0.0460056 	 3.10541 	 3.25928 
44300	 0.0331263 	 3.84347 	 4.26584 
44400	 0.0437385 	 3.90707 	 3.55313 
44500	 0.0470438 	 3.9097 	 4.20262 
44600	 0.0311469 	 4.03024 	 4.63112 
44700	 0.0689007 	 3.93132 	 4.82565 
44800	 0.0492416 	 3.93689 	 4.40168 
44900	 0.0346683 	 4.05048 	 4.73834 
45000	 0.064826 	 3.72717 	 4.03096 
45100	 0.0335301 	 4.28862 	 4.42412 
45200	 0.0315937 	 3.80152 	 4.69791 
45300	 0.0449394 	 3.34074 	 4.06666 
45400	 0.0491018 	 3.61334 	 4.37332 
45500	 0.0333129 	 3.75512 	 4.1699 
45600	 0.0460531 	 4.09688 	 4.82485 
45700	 0.0390642 	 3.3764 	 3.78027 
45800	 0.0444286 	 3.31219 	 3.52311 
45900	 0.0405687 	 3.67552 	 3.75786 
46000	 0.0321068 	 3.5304 	 3.27138 
46100	 0.0474857 	 4.34315 	 5.17245 
46200	 0.0359255 	 3.85498 	 4.25145 
46300	 0.0433558 	 3.6499 	 3.95855 
46400	 0.0411052 	 3.89233 	 4.15318 
46500	 0.0298553 	 4.8342 	 5.3565 
46600	 0.0339424 	 4.1121 	 4.67911 
46700	 0.0468235 	 3.85453 	 4.55496 
46800	 0.034054 	 4.27514 	 4.55658 
46900	 0.0308112 	 3.35667 	 3.92172 
47000	 0.0323116 	 4.06128 	 4.14136 
47100	 0.0230951 	 3.62772 	 3.76911 
47200	 0.0322012 	 3.74024 	 3.56317 
47300	 0.0242569 	 4.39342 	 5.40806 
47400	 0.0402374 	 3.79569 	 4.67977 
47500	 0.0369589 	 3.3384 	 3.97691 
